#              Col 1                      Col 2            Col 3            Col 4            Col 5            Col 6            Col 7            Col 8            Col 9             Col 10          Col 11          Col 12          Col 13          Col 14          Col 15          Col 16          Col 17          Col 18          Col 19          Col 20          Col 21          Col 22          Col 23          Col 24          Col 25          Col 26          Col 27          Col 28          Col 29          Col 30          Col 31          Col 32          Col 33          Col 34          Col 35              Col 36              Col 37              Col 38              Col 39              Col 40              Col 41           Col 42             Col 43                Col 44           Col 45             Col 46                Col 47
#          time [JD]                 time [UTC]       time [sec]    r_I_ECI  [km]    r_J_ECI  [km]    r_K_ECI  [km]  v_I_ECI  [km/s]  v_J_ECI  [km/s]  v_K_ECI  [km/s]        P_ECI (1,1)     P_ECI (1,2)     P_ECI (1,3)     P_ECI (2,2)     P_ECI (2,3)     P_ECI (3,3)     P_ECI (4,4)     P_ECI (4,5)     P_ECI (4,6)     P_ECI (5,5)     P_ECI (5,6)     P_ECI (6,6)     P_RTN (1,1)     P_RTN (1,2)     P_RTN (1,3)     P_RTN (2,2)     P_RTN (2,3)     P_RTN (3,3)     P_RTN (4,4)     P_RTN (4,5)     P_RTN (4,6)     P_RTN (5,5)     P_RTN (5,6)     P_RTN (6,6)  Tot_r_err [km] Tot_v_err[km/s]   delta_r_R_RTN[km]   delta_r_T_RTN[km]   delta_r_N_RTN[km] delta_v_R_RTN[km/s] delta_v_T_RTN[km/s] delta_v_N_RTN[km/s]    BCinv [m2/kg]            P_BCinv   delta_BCinv [m2/kg]  SRPCinv [m2/kg]          P_SRPCinv delta_SRPCinv [m2/kg]
 2456754.40576967597 2014/04/06-21:44:18.500003          15.000    -37584.036070    -19140.558722       401.254603         1.394534        -2.739231        -0.045433        6.13930E+00     4.19653E+00     4.87268E-01     2.86985E+00     3.33119E-01     3.96723E-02     1.58326E-09    -2.60217E-09     1.49095E-09     1.30068E-08    -4.53099E-10     1.06070E-07     8.84811E+00     1.15487E+00    -6.52178E-01     1.51641E-01    -8.51321E-02     4.90689E-02     1.81938E-09     3.10097E-09    -8.53378E-11     1.27481E-08    -3.28686E-10     1.06093E-07     5.33771E+00     6.83718E-04          5.28570168          0.65754083          0.34655428          0.00049436          0.00010695          0.00046005         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40578703722 2014/04/06-21:44:20.000015          16.500    -37581.750894    -19144.525394       401.197297         1.394836        -2.739087        -0.045422        6.10682E+00     4.17210E+00     4.84576E-01     2.85169E+00     3.31105E-01     3.94691E-02     1.68236E-09    -2.59270E-09     1.48228E-09     1.30359E-08    -4.50459E-10     1.05584E-07     8.79914E+00     1.14530E+00    -6.48544E-01     1.50019E-01    -8.44240E-02     4.88185E-02     1.91245E-09     3.07932E-09    -8.46702E-11     1.27833E-08    -3.26608E-10     1.05607E-07     5.09724E+00     6.73983E-04          5.04855681          0.61799085          0.33472997          0.00049191          0.00011558          0.00044601         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40580439847 2014/04/06-21:44:21.500027          18.000    -37579.605353    -19148.594240       401.120638         1.395136        -2.738937        -0.045393        6.08175E+00     4.15289E+00     4.82481E-01     2.83719E+00     3.29510E-01     3.93123E-02     1.78214E-09    -2.58632E-09     1.47544E-09     1.30798E-08    -4.48373E-10     1.05228E-07     8.76101E+00     1.13730E+00    -6.45712E-01     1.48619E-01    -8.38318E-02     4.86261E-02     2.00661E-09     3.06161E-09    -8.41773E-11     1.28330E-08    -3.24401E-10     1.05250E-07     5.03103E+00     6.53144E-04          4.98251941          0.60643651          0.34347126          0.00049117          0.00011797          0.00041404         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40582175972 2014/04/06-21:44:23.000039          19.500    -37577.673903    -19152.824803       401.054849         1.395434        -2.738777        -0.045430        6.06277E+00     4.13800E+00     4.80877E-01     2.82576E+00     3.28264E-01     3.91937E-02     1.88247E-09    -2.58249E-09     1.47013E-09     1.31361E-08    -4.46736E-10     1.04978E-07     8.73183E+00     1.13064E+00    -6.43520E-01     1.47412E-01    -8.33355E-02     4.84779E-02     2.10166E-09     3.04717E-09    -8.36892E-11     1.28946E-08    -3.24505E-10     1.05000E-07     5.23210E+00     6.74968E-04          5.18125573          0.64163163          0.34315313          0.00049306          0.00011083          0.00044742         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40583912050 2014/04/06-21:44:24.500011          21.000    -37575.664042    -19156.997086       400.986917         1.395732        -2.738620        -0.045446        6.04875E+00     4.12667E+00     4.79675E-01     2.81685E+00     3.27305E-01     3.91063E-02     1.98325E-09    -2.58075E-09     1.46606E-09     1.32023E-08    -4.45496E-10     1.04815E-07     8.70997E+00     1.12509E+00    -6.41876E-01     1.46370E-01    -8.29225E-02     4.83694E-02     2.19744E-09     3.03538E-09    -8.32941E-11     1.29659E-08    -3.24247E-10     1.04837E-07     5.33642E+00     6.83769E-04          5.28416162          0.66061891          0.34430503          0.00049400          0.00010716          0.00046045         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40585648175 2014/04/06-21:44:26.000023          22.500    -37573.690835    -19161.199761       400.905639         1.396030        -2.738462        -0.045444        6.03870E+00     4.11821E+00     4.78796E-01     2.81002E+00     3.26580E-01     3.90440E-02     2.08439E-09    -2.58068E-09     1.46300E-09     1.32767E-08    -4.44564E-10     1.04723E-07     8.69401E+00     1.12046E+00    -6.40673E-01     1.45466E-01    -8.25784E-02     4.82925E-02     2.29381E-09     3.02574E-09    -8.30107E-11     1.30451E-08    -3.23673E-10     1.04745E-07     5.48931E+00     6.80868E-04          5.43390682          0.69008215          0.35909143          0.00049543          0.00010179          0.00045581         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40587384300 2014/04/06-21:44:27.500035          24.000    -37571.538383    -19165.260134       400.831225         1.396331        -2.738312        -0.045433        6.03178E+00     4.11205E+00     4.78173E-01     2.80487E+00     3.26042E-01     3.90015E-02     2.18582E-09    -2.58193E-09     1.46074E-09     1.33575E-08    -4.43867E-10     1.04687E-07     8.68273E+00     1.11661E+00    -6.39821E-01     1.44683E-01    -8.22922E-02     4.82409E-02     2.39063E-09     3.01779E-09    -8.27698E-11     1.31305E-08    -3.22991E-10     1.04709E-07     5.41448E+00     6.71160E-04          5.35990473          0.67407496          0.36555581          0.00049460          0.00010443          0.00044149         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40589120379 2014/04/06-21:44:29.000007          25.500    -37569.451947    -19169.374339       400.762160         1.396630        -2.738159        -0.045436        6.02727E+00     4.10768E+00     4.77750E-01     2.80104E+00     3.25653E-01     3.89744E-02     2.28747E-09    -2.58420E-09     1.45910E-09     1.34432E-08    -4.43346E-10     1.04694E-07     8.67508E+00     1.11339E+00    -6.39234E-01     1.43998E-01    -8.20518E-02     4.82077E-02     2.48783E-09     3.01116E-09    -8.25500E-11     1.32207E-08    -3.22875E-10     1.04716E-07     5.42456E+00     6.70975E-04          5.36972016          0.67608372          0.36719561          0.00049462          0.00010411          0.00044128         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40590856504 2014/04/06-21:44:30.500019          27.000    -37567.356232    -19173.481096       400.700247         1.396929        -2.738006        -0.045445        6.02456E+00     4.10470E+00     4.77477E-01     2.79826E+00     3.25378E-01     3.89589E-02     2.38928E-09    -2.58722E-09     1.45795E-09     1.35326E-08    -4.42964E-10     1.04735E-07     8.67019E+00     1.11067E+00    -6.38853E-01     1.43397E-01    -8.18491E-02     4.81886E-02     2.58531E-09     3.00555E-09    -8.23450E-11     1.33145E-08    -3.23022E-10     1.04757E-07     5.42285E+00     6.74298E-04          5.36845887          0.67544598          0.36160872          0.00049450          0.00010420          0.00044642         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40592592629 2014/04/06-21:44:32.000031          28.500    -37565.260374    -19177.587818       400.633019         1.397228        -2.737854        -0.045448        6.02315E+00     4.10275E+00     4.77315E-01     2.79627E+00     3.25189E-01     3.89518E-02     2.49122E-09    -2.59079E-09     1.45715E-09     1.36248E-08    -4.42684E-10     1.04800E-07     8.66733E+00     1.10836E+00    -6.38622E-01     1.42866E-01    -8.16763E-02     4.81799E-02     2.68300E-09     3.00067E-09    -8.21889E-11     1.34110E-08    -3.23107E-10     1.04822E-07     5.42183E+00     6.74618E-04          5.36750789          0.67492004          0.36133557          0.00049440          0.00010426          0.00044700         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40594328754 2014/04/06-21:44:33.500043          30.000    -37563.151961    -19181.681125       400.549310         1.397528        -2.737701        -0.045444        6.02261E+00     4.10153E+00     4.77228E-01     2.79488E+00     3.25063E-01     3.89504E-02     2.59322E-09    -2.59472E-09     1.45660E-09     1.37189E-08    -4.42471E-10     1.04881E-07     8.66587E+00     1.10637E+00    -6.38496E-01     1.42391E-01    -8.15271E-02     4.81782E-02     2.78084E-09     2.99631E-09    -8.21083E-11     1.35092E-08    -3.23002E-10     1.04903E-07     5.40441E+00     6.69516E-04          5.34962241          0.66839767          0.37746737          0.00049414          0.00010484          0.00043941         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40596064832 2014/04/06-21:44:35.000014          31.500    -37561.058686    -19185.792059       400.459493         1.397827        -2.737548        -0.045441        6.02261E+00     4.10081E+00     4.77191E-01     2.79391E+00     3.24982E-01     3.89527E-02     2.69527E-09    -2.59886E-09     1.45622E-09     1.38141E-08    -4.42294E-10     1.04974E-07     8.66532E+00     1.10462E+00    -6.38437E-01     1.41964E-01    -8.13959E-02     4.81806E-02     2.87879E-09     2.99229E-09    -8.20666E-11     1.36085E-08    -3.22978E-10     1.04996E-07     5.41035E+00     6.65464E-04          5.35368075          0.67090673          0.39978025          0.00049415          0.00010469          0.00043324         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40597800957 2014/04/06-21:44:36.500026          33.000    -37558.966628    -19189.910874       400.394788         1.398127        -2.737395        -0.045445        6.02285E+00     4.10038E+00     4.77180E-01     2.79322E+00     3.24927E-01     3.89569E-02     2.79733E-09    -2.60308E-09     1.45594E-09     1.39099E-08    -4.42134E-10     1.05072E-07     8.66526E+00     1.10306E+00    -6.38418E-01     1.41575E-01    -8.12790E-02     4.81856E-02     2.97679E-09     2.98846E-09    -8.19790E-11     1.37084E-08    -3.23177E-10     1.05094E-07     5.42056E+00     6.65845E-04          5.36315139          0.67938325          0.39693446          0.00049419          0.00010449          0.00043383         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40599537082 2014/04/06-21:44:38.000038          34.500    -37556.871730    -19194.009390       400.314187         1.398426        -2.737242        -0.045448        6.02311E+00     4.10007E+00     4.77176E-01     2.79270E+00     3.24887E-01     3.89616E-02     2.89938E-09    -2.60728E-09     1.45570E-09     1.40059E-08    -4.41976E-10     1.05172E-07     8.66536E+00     1.10163E+00    -6.38408E-01     1.41218E-01    -8.11720E-02     4.81906E-02     3.07483E-09     2.98469E-09    -8.19494E-11     1.38084E-08    -3.23361E-10     1.05194E-07     5.41862E+00     6.65721E-04          5.36121167          0.67131311          0.41011775          0.00049406          0.00010444          0.00043380         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
 2456754.40601273160 2014/04/06-21:44:39.500010          36.000    -37554.793828    -19198.111974       400.260825         1.398725        -2.737089        -0.045449        6.02321E+00     4.09977E+00     4.77165E-01     2.79225E+00     3.24850E-01     3.89655E-02     3.00141E-09    -2.61138E-09     1.45545E-09     1.41016E-08    -4.41806E-10     1.05270E-07     8.66534E+00     1.10030E+00    -6.38398E-01     1.40886E-01    -8.10729E-02     4.81954E-02     3.17287E-09     2.98089E-09    -8.18732E-11     1.39081E-08    -3.23484E-10     1.05292E-07     5.43171E+00     6.64293E-04          5.37701660          0.65885212          0.39629092          0.00049399          0.00010370          0.00043186         0.044000      Not_predicted            0.00000000         0.022000      Not_predicted            0.00000000
