#              Col 1             Col 2            Col 3            Col 4            Col 5            Col 6            Col 7               Col 8            Col 9           Col 10           Col 11           Col 12           Col 13
#          time [JD]     r_I_ECI  [km]    r_J_ECI  [km]    r_K_ECI  [km]  v_I_ECI  [km/s]  v_J_ECI  [km/s]  v_K_ECI  [km/s]       r_I_ECEF [km]    r_J_ECEF [km]    r_K_ECEF [km]  v_I_ECEF [km/s]  v_J_ECEF [km/s]  v_K_ECEF [km/s]
 2456753.84137731511       2878.075558     -4832.225478      3002.862122         0.352362         0.209566        -0.000485         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.84207175951       2899.189730     -4819.605333      3002.833037         0.351442         0.211105        -0.000484         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000        -0.000000
 2456753.84276620392       2920.248484     -4806.892930      3002.804034         0.350515         0.212641        -0.000483         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.84346064832       2941.251416     -4794.088510      3002.775112         0.349581         0.214172        -0.000481         5390.281167     -1597.890835      3007.077772         0.000000         0.000000         0.000000
 2456753.84415509272       2962.198125     -4781.192320      3002.746273         0.348641         0.215700        -0.000480         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.84484953713       2983.088209     -4768.204606      3002.717516         0.347694         0.217223        -0.000479         5390.281167     -1597.890835      3007.077772         0.000000         0.000000         0.000000
 2456753.84554398153       3003.921269     -4755.125617      3002.688843         0.346740         0.218742        -0.000477         5390.281167     -1597.890835      3007.077772         0.000000         0.000000         0.000000
 2456753.84623842593       3024.696905     -4741.955603      3002.660254         0.345780         0.220257        -0.000476         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.84693287034       3045.414721     -4728.694816      3002.631750         0.344813         0.221768        -0.000474         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000        -0.000000
 2456753.84762731474       3066.074319     -4715.343511      3002.603331         0.343839         0.223275        -0.000473         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.84832175961       3086.675317     -4701.901933      3002.574997         0.342859         0.224777        -0.000471         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000        -0.000000
 2456753.84901620401       3107.217295     -4688.370358      3002.546750         0.341872         0.226275        -0.000470         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.84971064841       3127.699871     -4674.749036      3002.518589         0.340879         0.227769        -0.000469         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.85040509282       3148.122655     -4661.038228      3002.490516         0.339879         0.229258        -0.000467         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000         0.000000
 2456753.85109953722       3168.485256     -4647.238196      3002.462531         0.338873         0.230743        -0.000466         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
 2456753.85179398162       3188.787283     -4633.349204      3002.434634         0.337860         0.232223        -0.000464         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.85248842603       3209.028347     -4619.371519      3002.406825         0.336841         0.233699        -0.000463         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.85318287043       3229.208062     -4605.305408      3002.379107         0.335815         0.235171        -0.000461         5390.281167     -1597.890835      3007.077772         0.000000         0.000000         0.000000
 2456753.85387731483       3249.326042     -4591.151140      3002.351478         0.334783         0.236638        -0.000460         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.85457175924       3269.381900     -4576.908986      3002.323940         0.333745         0.238100        -0.000458         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
 2456753.85526620364       3289.375253     -4562.579219      3002.296493         0.332700         0.239558        -0.000457         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
 2456753.85596064804       3309.305719     -4548.162113      3002.269137         0.331648         0.241011        -0.000455         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000        -0.000000
