#              Col 1             Col 2            Col 3            Col 4            Col 5            Col 6            Col 7               Col 8            Col 9           Col 10           Col 11           Col 12           Col 13
#          time [JD]     r_I_ECI  [km]    r_J_ECI  [km]    r_K_ECI  [km]  v_I_ECI  [km/s]  v_J_ECI  [km/s]  v_K_ECI  [km/s]       r_I_ECEF [km]    r_J_ECEF [km]    r_K_ECEF [km]  v_I_ECEF [km/s]  v_J_ECEF [km/s]  v_K_ECEF [km/s]
 2456754.27609953703     -39664.977752     14288.644484       724.459650        -1.042932        -2.892251        -0.009436        29283.497546     30332.008055       668.372557         0.000613         0.000789        -0.010783
 2456754.27679398144     -39727.173837     14114.973232       723.886575        -1.030268        -2.896782        -0.009667        29283.534539     30332.055290       667.719182         0.000621         0.000785        -0.010996
 2456754.27748842584     -39788.609519     13941.031816       723.299646        -1.017585        -2.901257        -0.009898        29283.572019     30332.102268       667.053030         0.000629         0.000781        -0.011209
 2456754.27818287071     -39849.283666     13766.823451       722.698875        -1.004882        -2.905676        -0.010128        29283.609984     30332.148986       666.374113         0.000637         0.000776        -0.011421
 2456754.27887731511     -39909.195038     13592.351704       722.084273        -0.992160        -2.910040        -0.010359        29283.648434     30332.195443       665.682445         0.000645         0.000772        -0.011634
 2456754.27957175951     -39968.342532     13417.619800       721.455852        -0.979420        -2.914348        -0.010589        29283.687369     30332.241636       664.978038         0.000653         0.000767        -0.011846
 2456754.28026620392     -40026.725019     13242.631084       720.813625        -0.966660        -2.918600        -0.010819        29283.726789     30332.287563       664.260907         0.000661         0.000763        -0.012058
 2456754.28096064832     -40084.341383     13067.388905       720.157603        -0.953882        -2.922797        -0.011049        29283.766693     30332.333223       663.531065         0.000669         0.000759        -0.012270
 2456754.28165509272     -40141.190525     12891.896620       719.487799        -0.941086        -2.926937        -0.011278        29283.807080     30332.378611       662.788525         0.000677         0.000754        -0.012481
 2456754.28234953713     -40197.271359     12716.157587       718.804225        -0.928272        -2.931022        -0.011508        29283.847861     30332.423813       662.033303         0.000685         0.000749        -0.012693
 2456754.28304398153     -40252.582815     12540.175171       718.106896        -0.915440        -2.935050        -0.011737        29283.889214     30332.468654       661.265412         0.000693         0.000745        -0.012904
 2456754.28373842593     -40307.123836     12363.952742       717.395824        -0.902591        -2.939022        -0.011966        29283.931049     30332.513218       660.484867         0.000701         0.000740        -0.013114
 2456754.28443287034     -40360.893381     12187.493672       716.671022        -0.889724        -2.942938        -0.012194        29283.973366     30332.557503       659.691683         0.000709         0.000736        -0.013325
 2456754.28512731474     -40413.890424     12010.801341       715.932506        -0.876841        -2.946797        -0.012423        29284.016163     30332.601507       658.885876         0.000717         0.000731        -0.013535
 2456754.28582175961     -40466.113988     11833.879012       715.180287        -0.863941        -2.950601        -0.012651        29284.059441     30332.645227       658.067460         0.000725         0.000726        -0.013745
 2456754.28651620401     -40517.563006     11656.730309       714.414383        -0.851024        -2.954347        -0.012879        29284.103199     30332.688661       657.236452         0.000733         0.000721        -0.013955
 2456754.28721064841     -40568.236531     11479.358505       713.634806        -0.838091        -2.958037        -0.013107        29284.147436     30332.731808       656.392868         0.000741         0.000717        -0.014164
 2456754.28790509282     -40618.133596     11301.766995       712.841572        -0.825142        -2.961671        -0.013334        29284.192151     30332.774664       655.536722         0.000749         0.000712        -0.014374
 2456754.28859953722     -40667.253249     11123.959180       712.034697        -0.812177        -2.965247        -0.013562        29284.237345     30332.817228       654.668033         0.000757         0.000707        -0.014582
 2456754.28929398162     -40715.594552     10945.938464       711.214195        -0.799197        -2.968767        -0.013789        29284.283015     30332.859497       653.786817         0.000765         0.000702        -0.014791
 2456754.28998842603     -40763.156582     10767.708253       710.380082        -0.786202        -2.972231        -0.014015        29284.329162     30332.901469       652.893089         0.000773         0.000697        -0.014999
 2456754.29068287043     -40809.938433     10589.271960       709.532374        -0.773191        -2.975637        -0.014242        29284.375785     30332.943143       651.986868         0.000781         0.000692        -0.015208
 2456754.29137731483     -40855.939211     10410.633001       708.671088        -0.760166        -2.978986        -0.014468        29284.422883     30332.984516       651.068172         0.000789         0.000687        -0.015415
 2456754.29207175924     -40901.158039     10231.794795       707.796239        -0.747126        -2.982278        -0.014694        29284.470454     30333.025586       650.137016         0.000797         0.000682        -0.015623
 2456754.29276620364     -40945.594053     10052.760766       706.907845        -0.734072        -2.985513        -0.014919        29284.518500     30333.066350       649.193420         0.000805         0.000677        -0.015830
 2456754.29346064804     -40989.246407      9873.534342       706.005923        -0.721004        -2.988692        -0.015145        29284.567018     30333.106807       648.237401         0.000813         0.000672        -0.016037
 2456754.29415509291     -41032.114295      9694.118831       705.090489        -0.707922        -2.991812        -0.015370        29284.616008     30333.146955       647.268977         0.000821         0.000666        -0.016244
 2456754.29484953731     -41074.196843      9514.517910       704.161563        -0.694827        -2.994876        -0.015594        29284.665468     30333.186791       646.288168         0.000828         0.000661        -0.016450
 2456754.29554398172     -41115.493276      9334.734897       703.219160        -0.681719        -2.997882        -0.015819        29284.715399     30333.226313       645.294991         0.000836         0.000656        -0.016656
 2456754.29623842612     -41156.002808      9154.773232       702.263300        -0.668597        -3.000831        -0.016043        29284.765799     30333.265519       644.289467         0.000844         0.000651        -0.016861
 2456754.29693287052     -41195.724665      8974.636360       701.294000        -0.655463        -3.003722        -0.016267        29284.816667     30333.304406       643.271614         0.000852         0.000645        -0.017067
 2456754.29762731493     -41234.658091      8794.327730       700.311280        -0.642316        -3.006556        -0.016490        29284.868002     30333.342974       642.241451         0.000860         0.000640        -0.017272
 2456754.29832175933     -41272.802341      8613.850793       699.315157        -0.629157        -3.009333        -0.016714        29284.919804     30333.381219       641.198999         0.000867         0.000635        -0.017476
 2456754.29901620373     -41310.156690      8433.209004       698.305651        -0.615986        -3.012051        -0.016937        29284.972071     30333.419140       640.144277         0.000875         0.000629        -0.017681
 2456754.29971064813     -41346.720424      8252.405819       697.282782        -0.602803        -3.014712        -0.017159        29285.024802     30333.456735       639.077306         0.000883         0.000624        -0.017885
 2456754.30040509254     -41382.492848      8071.444701       696.246569        -0.589609        -3.017316        -0.017381        29285.077997     30333.494001       637.998106         0.000891         0.000618        -0.018088
 2456754.30109953694     -41417.473278      7890.329113       695.197031        -0.576404        -3.019861        -0.017603        29285.131653     30333.530936       636.906697         0.000898         0.000613        -0.018292
 2456754.30179398181     -41451.661070      7709.062399       694.134189        -0.563187        -3.022349        -0.017825        29285.185771     30333.567538       635.803100         0.000906         0.000607        -0.018495
 2456754.30248842621     -41485.055528      7527.648273       693.058063        -0.549960        -3.024779        -0.018046        29285.240349     30333.603806       634.687337         0.000914         0.000601        -0.018697
 2456754.30318287062     -41517.656038      7346.090086       691.968674        -0.536722        -3.027151        -0.018267        29285.295386     30333.639737       633.559429         0.000921         0.000596        -0.018899
 2456754.30387731502     -41549.461979      7164.391312       690.866043        -0.523474        -3.029465        -0.018487        29285.350881     30333.675329       632.419398         0.000929         0.000590        -0.019101
 2456754.30457175942     -41580.472744      6982.555429       689.750191        -0.510216        -3.031721        -0.018708        29285.406833     30333.710579       631.267265         0.000937         0.000584        -0.019303
 2456754.30526620382     -41610.687743      6800.585919       688.621139        -0.496949        -3.033920        -0.018927        29285.463240     30333.745487       630.103053         0.000944         0.000579        -0.019504
 2456754.30596064823     -41640.106400      6618.486263       687.478908        -0.483672        -3.036060        -0.019147        29285.520102     30333.780050       628.926783         0.000952         0.000573        -0.019705
 2456754.30665509263     -41668.728155      6436.259947       686.323521        -0.470385        -3.038142        -0.019366        29285.577416     30333.814266       627.738478         0.000959         0.000567        -0.019905
 2456754.30734953703     -41696.552462      6253.910458       685.154999        -0.457090        -3.040165        -0.019585        29285.635183     30333.848133       626.538162         0.000967         0.000561        -0.020105
 2456754.30804398144     -41723.578793      6071.441288       683.973366        -0.443786        -3.042131        -0.019803        29285.693400     30333.881648       625.325856         0.000974         0.000555        -0.020305
 2456754.30873842584     -41749.806632      5888.855928       682.778643        -0.430474        -3.044038        -0.020021        29285.752066     30333.914811       624.101584         0.000982         0.000550        -0.020504
 2456754.30943287071     -41775.235496      5706.157751       681.570853        -0.417153        -3.045887        -0.020239        29285.811181     30333.947618       622.865369         0.000989         0.000544        -0.020703
 2456754.31012731511     -41799.864868      5523.350497       680.350021        -0.403825        -3.047678        -0.020456        29285.870742     30333.980068       621.617236         0.000997         0.000538        -0.020901
 2456754.31082175951     -41823.694297      5340.437544       679.116168        -0.390488        -3.049411        -0.020673        29285.930748     30334.012159       620.357208         0.001004         0.000532        -0.021099
 2456754.31151620392     -41846.723328      5157.422392       677.869319        -0.377145        -3.051085        -0.020889        29285.991199     30334.043890       619.085309         0.001011         0.000526        -0.021297
 2456754.31221064832     -41868.951524      4974.308544       676.609498        -0.363794        -3.052701        -0.021105        29286.052092     30334.075257       617.801564         0.001019         0.000520        -0.021494
 2456754.31290509272     -41890.378462      4791.099505       675.336728        -0.350436        -3.054258        -0.021321        29286.113427     30334.106259       616.505997         0.001026         0.000513        -0.021691
 2456754.31359953713     -41911.003734      4607.798780       674.051034        -0.337072        -3.055757        -0.021536        29286.175201     30334.136895       615.198632         0.001033         0.000507        -0.021887
 2456754.31429398153     -41930.826949      4424.409878       672.752441        -0.323701        -3.057197        -0.021751        29286.237414     30334.167161       613.879496         0.001041         0.000501        -0.022083
 2456754.31498842593     -41949.847730      4240.936309       671.440973        -0.310324        -3.058579        -0.021965        29286.300064     30334.197057       612.548613         0.001048         0.000495        -0.022279
 2456754.31568287034     -41968.065715      4057.381584       670.116656        -0.296941        -3.059902        -0.022179        29286.363149     30334.226580       611.206008         0.001055         0.000489        -0.022474
 2456754.31637731474     -41985.480558      3873.749216       668.779514        -0.283553        -3.061167        -0.022392        29286.426668     30334.255729       609.851708         0.001062         0.000483        -0.022669
 2456754.31707175961     -42002.091940      3690.042595       667.429573        -0.270159        -3.062373        -0.022606        29286.490530     30334.284587       608.485736         0.001070         0.000476        -0.022863
 2456754.31776620401     -42017.899522      3506.265486       666.066860        -0.256760        -3.063521        -0.022818        29286.554912     30334.312981       607.108122         0.001077         0.000470        -0.023057
 2456754.31846064841     -42032.903017      3322.421280       664.691401        -0.243356        -3.064610        -0.023030        29286.619724     30334.340995       605.718891         0.001084         0.000464        -0.023250
 2456754.31915509282     -42047.102140      3138.513497       663.303221        -0.229947        -3.065640        -0.023242        29286.684963     30334.368627       604.318069         0.001091         0.000457        -0.023443
 2456754.31984953722     -42060.496621      2954.545656       661.902347        -0.216535        -3.066612        -0.023454        29286.750629     30334.395875       602.905683         0.001098         0.000451        -0.023636
 2456754.32054398162     -42073.086207      2770.521277       660.488807        -0.203118        -3.067525        -0.023664        29286.816719     30334.422737       601.481761         0.001105         0.000444        -0.023828
 2456754.32123842603     -42084.870660      2586.443883       659.062626        -0.189697        -3.068379        -0.023875        29286.883232     30334.449212       600.046328         0.001112         0.000438        -0.024020
 2456754.32193287043     -42095.849757      2402.316996       657.623833        -0.176272        -3.069175        -0.024085        29286.950166     30334.475297       598.599414         0.001119         0.000431        -0.024211
 2456754.32262731483     -42106.023289      2218.144139       656.172455        -0.162845        -3.069911        -0.024294        29287.017519     30334.500991       597.141045         0.001126         0.000425        -0.024401
 2456754.32332175924     -42115.391066      2033.928838       654.708520        -0.149414        -3.070589        -0.024503        29287.085291     30334.526291       595.671249         0.001133         0.000418        -0.024592
 2456754.32401620364     -42123.952909      1849.674618       653.232055        -0.135980        -3.071209        -0.024712        29287.153478     30334.551198       594.190055         0.001140         0.000412        -0.024781
 2456754.32471064804     -42131.708659      1665.385004       651.743089        -0.122544        -3.071769        -0.024920        29287.222080     30334.575707       592.697490         0.001147         0.000405        -0.024971
 2456754.32540509291     -42138.658173      1481.063399       650.241650        -0.109106        -3.072271        -0.025128        29287.291094     30334.599818       591.193583         0.001154         0.000398        -0.025159
 2456754.32609953731     -42144.801312      1296.713579       648.727767        -0.095665        -3.072714        -0.025335        29287.360519     30334.623529       589.678365         0.001161         0.000392        -0.025348
 2456754.32679398172     -42150.137965      1112.338946       647.201470        -0.082223        -3.073098        -0.025542        29287.430353     30334.646839       588.151862         0.001167         0.000385        -0.025535
 2456754.32748842612     -42154.668033       927.943031       645.662788        -0.068779        -3.073423        -0.025748        29287.500595     30334.669744       586.614105         0.001174         0.000378        -0.025723
 2456754.32818287052     -42158.391432       743.529360       644.111749        -0.055334        -3.073690        -0.025953        29287.571242     30334.692245       585.065123         0.001181         0.000371        -0.025910
 2456754.32887731493     -42161.308093       559.101463       642.548383        -0.041888        -3.073897        -0.026159        29287.642292     30334.714338       583.504945         0.001188         0.000365        -0.026096
 2456754.32957175933     -42163.417963       374.662869       640.972721        -0.028441        -3.074046        -0.026363        29287.713744     30334.736023       581.933601         0.001194         0.000358        -0.026282
 2456754.33026620373     -42164.721004       190.217108       639.384792        -0.014994        -3.074136        -0.026568        29287.785595     30334.757298       580.351122         0.001201         0.000351        -0.026467
 2456754.33096064813     -42165.217193         5.767708       637.784628        -0.001546        -3.074168        -0.026771        29287.857845     30334.778160       578.757537         0.001208         0.000344        -0.026652
 2456754.33165509254     -42164.906523      -178.681800       636.172257         0.011902        -3.074140        -0.026974        29287.930490     30334.798608       577.152877         0.001214         0.000337        -0.026836
 2456754.33234953694     -42163.789003      -363.127887       634.547713         0.025349        -3.074054        -0.027177        29288.003529     30334.818642       575.537174         0.001221         0.000330        -0.027020
 2456754.33304398181     -42161.864655      -547.567147       632.911023         0.038796        -3.073908        -0.027379        29288.076960     30334.838258       573.910456         0.001227         0.000323        -0.027203
 2456754.33373842621     -42159.133522      -731.995805       631.262223         0.052242        -3.073704        -0.027581        29288.150781     30334.857456       572.272756         0.001234         0.000316        -0.027386
 2456754.33443287062     -42155.595655      -916.410453       629.601341         0.065687        -3.073441        -0.027782        29288.224990     30334.876233       570.624106         0.001240         0.000309        -0.027568
 2456754.33512731502     -42151.251127     -1100.807564       627.928411         0.079131        -3.073120        -0.027982        29288.299585     30334.894589       568.964537         0.001247         0.000302        -0.027750
 2456754.33582175942     -42146.100022     -1285.183609       626.243464         0.092573        -3.072739        -0.028182        29288.374564     30334.912521       567.294080         0.001253         0.000295        -0.027931
 2456754.33651620382     -42140.142441     -1469.535061       624.546532         0.106013        -3.072300        -0.028382        29288.449925     30334.930029       565.612768         0.001259         0.000288        -0.028112
 2456754.33721064823     -42133.378501     -1653.858391       622.837649         0.119451        -3.071802        -0.028581        29288.525665     30334.947110       563.920632         0.001266         0.000281        -0.028292
 2456754.33790509263     -42125.808334     -1838.150074       621.116845         0.132887        -3.071245        -0.028779        29288.601783     30334.963763       562.217705         0.001272         0.000274        -0.028472
 2456754.33859953703     -42117.432086     -2022.406581       619.384155         0.146321        -3.070629        -0.028977        29288.678277     30334.979986       560.504020         0.001278         0.000267        -0.028651
 2456754.33929398144     -42108.249922     -2206.624389       617.639612         0.159751        -3.069955        -0.029174        29288.755143     30334.995778       558.779609         0.001284         0.000259        -0.028829
 2456754.33998842584     -42098.262018     -2390.799972       615.883248         0.173179        -3.069222        -0.029371        29288.832382     30335.011138       557.044505         0.001291         0.000252        -0.029007
 2456754.34068287071     -42087.468560     -2574.929930       614.115097         0.186603        -3.068430        -0.029567        29288.909989     30335.026063       555.298741         0.001297         0.000245        -0.029185
 2456754.34137731511     -42075.869773     -2759.010492       612.335195         0.200023        -3.067579        -0.029763        29288.987963     30335.040553       553.542351         0.001303         0.000238        -0.029361
 2456754.34207175951     -42063.465873     -2943.038260       610.543573         0.213440        -3.066670        -0.029958        29289.066302     30335.054607       551.775370         0.001309         0.000230        -0.029538
 2456754.34276620392     -42050.257100     -3127.009713       608.740268         0.226852        -3.065702        -0.030152        29289.145003     30335.068221       549.997829         0.001315         0.000223        -0.029713
 2456754.34346064832     -42036.243709     -3310.921331       606.925313         0.240260        -3.064676        -0.030346        29289.224064     30335.081396       548.209764         0.001321         0.000216        -0.029888
 2456754.34415509272     -42021.425971     -3494.769595       605.098742         0.253664        -3.063590        -0.030539        29289.303484     30335.094130       546.411208         0.001327         0.000208        -0.030063
 2456754.34484953713     -42005.804172     -3678.550987       603.260592         0.267062        -3.062447        -0.030732        29289.383259     30335.106421       544.602196         0.001333         0.000201        -0.030237
 2456754.34554398153     -41989.378612     -3862.261991       601.410897         0.280456        -3.061244        -0.030924        29289.463387     30335.118268       542.782763         0.001339         0.000194        -0.030410
 2456754.34623842593     -41972.149609     -4045.899092       599.549692         0.293844        -3.059983        -0.031116        29289.543867     30335.129670       540.952943         0.001344         0.000186        -0.030583
 2456754.34693287034     -41954.117494     -4229.458776       597.677013         0.307226        -3.058664        -0.031307        29289.624695     30335.140625       539.112771         0.001350         0.000179        -0.030755
 2456754.34762731474     -41935.282615     -4412.937532       595.792896         0.320602        -3.057286        -0.031497        29289.705870     30335.151131       537.262283         0.001356         0.000171        -0.030927
 2456754.34832175961     -41915.645321     -4596.331972       593.897375         0.333973        -3.055849        -0.031687        29289.787389     30335.161189       535.401512         0.001362         0.000164        -0.031098
 2456754.34901620401     -41895.206017     -4779.638342       591.990490         0.347336        -3.054354        -0.031876        29289.869249     30335.170795       533.530498         0.001367         0.000156        -0.031269
 2456754.34971064841     -41873.965082     -4962.853256       590.072276         0.360694        -3.052800        -0.032064        29289.951449     30335.179950       531.649273         0.001373         0.000149        -0.031438
 2456754.35040509282     -41851.922926     -5145.973211       588.142769         0.374044        -3.051189        -0.032252        29290.033985     30335.188651       529.757875         0.001379         0.000141        -0.031608
 2456754.35109953722     -41829.079972     -5328.994701       586.202006         0.387387        -3.049518        -0.032440        29290.116856     30335.196898       527.856339         0.001384         0.000133        -0.031776
 2456754.35179398162     -41805.436660     -5511.914226       584.250024         0.400722        -3.047790        -0.032626        29290.200059     30335.204689       525.944702         0.001390         0.000126        -0.031944
 2456754.35248842603     -41780.993445     -5694.728287       582.286862         0.414050        -3.046003        -0.032812        29290.283503     30335.212110       524.023001         0.001395         0.000118        -0.032112
 2456754.35318287043     -41755.750796     -5877.433385       580.312555         0.427370        -3.044158        -0.032998        29290.367363     30335.218986       522.091272         0.001401         0.000111        -0.032279
 2456754.35387731483     -41729.709199     -6060.026024       578.327143         0.440682        -3.042254        -0.033183        29290.451547     30335.225402       520.149551         0.001406         0.000103        -0.032445
 2456754.35457175924     -41702.869155     -6242.502713       576.330662         0.453985        -3.040293        -0.033367        29290.536053     30335.231358       518.197877         0.001411         0.000095        -0.032611
 2456754.35526620364     -41675.231178     -6424.859959       574.323152         0.467279        -3.038273        -0.033550        29290.620879     30335.236852       516.236287         0.001417         0.000088        -0.032775
 2456754.35596064804     -41646.795800     -6607.094273       572.304650         0.480565        -3.036195        -0.033733        29290.706022     30335.241884       514.264818         0.001422         0.000080        -0.032940
 2456754.35665509291     -41617.563547     -6789.202292       570.275194         0.493841        -3.034059        -0.033915        29290.791480     30335.246451       512.283506         0.001427         0.000072        -0.033104
 2456754.35734953731     -41587.535020     -6971.180288       568.234826         0.507108        -3.031865        -0.034097        29290.877249     30335.250553       510.292392         0.001432         0.000064        -0.033267
 2456754.35804398172     -41556.710777     -7153.024900       566.183583         0.520365        -3.029613        -0.034278        29290.963328     30335.254189       508.291513         0.001437         0.000057        -0.033429
 2456754.35873842612     -41525.091409     -7334.732650       564.121504         0.533612        -3.027303        -0.034458        29291.049713     30335.257358       506.280907         0.001442         0.000049        -0.033591
 2456754.35943287052     -41492.677524     -7516.300062       562.048628         0.546849        -3.024935        -0.034638        29291.136403     30335.260058       504.260612         0.001448         0.000041        -0.033752
 2456754.36012731493     -41459.469743     -7697.723662       559.964996         0.560075        -3.022509        -0.034817        29291.223394     30335.262290       502.230668         0.001453         0.000033        -0.033912
 2456754.36082175933     -41425.468705     -7878.999979       557.870648         0.573291        -3.020026        -0.034995        29291.310684     30335.264050       500.191113         0.001457         0.000025        -0.034072
 2456754.36151620373     -41390.675062     -8060.125546       555.765623         0.586495        -3.017484        -0.035173        29291.398271     30335.265340       498.141985         0.001462         0.000017        -0.034232
 2456754.36221064813     -41355.089481     -8241.096897       553.649961         0.599689        -3.014885        -0.035349        29291.486150     30335.266156       496.083325         0.001467         0.000009        -0.034390
 2456754.36290509254     -41318.712646     -8421.910571       551.523703         0.612871        -3.012228        -0.035526        29291.574321     30335.266499       494.015172         0.001472         0.000002        -0.034548
 2456754.36359953694     -41281.545255     -8602.563107       549.386890         0.626041        -3.009514        -0.035701        29291.662780     30335.266368       491.937564         0.001477        -0.000006        -0.034705
 2456754.36429398181     -41243.587994     -8783.051172       547.239562         0.639199        -3.006742        -0.035876        29291.751523     30335.265761       489.850542         0.001482        -0.000014        -0.034862
 2456754.36498842621     -41204.841644     -8963.371069       545.081761         0.652344        -3.003912        -0.036050        29291.840550     30335.264678       487.754146         0.001486        -0.000022        -0.035018
 2456754.36568287062     -41165.306922     -9143.519472       542.913528         0.665478        -3.001025        -0.036224        29291.929856     30335.263117       485.648416         0.001491        -0.000030        -0.035173
 2456754.36637731502     -41124.984587     -9323.492933       540.734905         0.678598        -2.998081        -0.036397        29292.019438     30335.261078       483.533393         0.001496        -0.000038        -0.035327
 2456754.36707175942     -41083.875412     -9503.288009       538.545933         0.691706        -2.995079        -0.036569        29292.109296     30335.258560       481.409116         0.001500        -0.000046        -0.035481
 2456754.36776620382     -41041.980187     -9682.901262       536.346654         0.704800        -2.992020        -0.036740        29292.199425     30335.255562       479.275626         0.001505        -0.000054        -0.035635
 2456754.36846064823     -40999.299714     -9862.329255       534.137110         0.717880        -2.988904        -0.036911        29292.289822     30335.252083       477.132964         0.001509        -0.000062        -0.035787
 2456754.36915509263     -40955.834812    -10041.568555       531.917344         0.730947        -2.985730        -0.037081        29292.380485     30335.248122       474.981172         0.001513        -0.000070        -0.035939
 2456754.36984953703     -40911.586315    -10220.615735       529.687397         0.744000        -2.982500        -0.037250        29292.471412     30335.243680       472.820289         0.001518        -0.000078        -0.036090
 2456754.37054398144     -40866.555071    -10399.467368       527.447312         0.757039        -2.979212        -0.037419        29292.562598     30335.238754       470.650359         0.001522        -0.000086        -0.036241
 2456754.37123842584     -40820.741944    -10578.120034       525.197133         0.770063        -2.975868        -0.037587        29292.654042     30335.233344       468.471421         0.001526        -0.000094        -0.036390
 2456754.37193287071     -40774.147781    -10756.570434       522.936901         0.783072        -2.972466        -0.037754        29292.745741     30335.227450       466.283516         0.001531        -0.000102        -0.036539
 2456754.37262731511     -40726.773538    -10934.814916       520.666661         0.796067        -2.969008        -0.037920        29292.837691     30335.221070       464.086690         0.001535        -0.000111        -0.036688
 2456754.37332175951     -40678.620091    -11112.850190       518.386457         0.809046        -2.965492        -0.038086        29292.929890     30335.214204       461.880982         0.001539        -0.000119        -0.036835
 2456754.37401620392     -40629.688365    -11290.672849       516.096331         0.822009        -2.961920        -0.038251        29293.022335     30335.206852       459.666435         0.001543        -0.000127        -0.036982
 2456754.37471064832     -40579.979298    -11468.279493       513.796328         0.834957        -2.958292        -0.038415        29293.115023     30335.199012       457.443091         0.001547        -0.000135        -0.037129
 2456754.37540509272     -40529.493841    -11645.666724       511.486491         0.847889        -2.954607        -0.038579        29293.207950     30335.190684       455.210992         0.001551        -0.000143        -0.037274
 2456754.37609953713     -40478.232964    -11822.831149       509.166864         0.860804        -2.950865        -0.038742        29293.301116     30335.181868       452.970182         0.001555        -0.000151        -0.037419
 2456754.37679398153     -40426.197649    -11999.769378       506.837493         0.873703        -2.947067        -0.038904        29293.394515     30335.172562       450.720703         0.001559        -0.000159        -0.037563
 2456754.37748842593     -40373.388893    -12176.478027       504.498421         0.886586        -2.943212        -0.039065        29293.488145     30335.162767       448.462598         0.001563        -0.000168        -0.037707
 2456754.37818287034     -40319.807708    -12352.953717       502.149693         0.899451        -2.939302        -0.039226        29293.582004     30335.152481       446.195911         0.001566        -0.000176        -0.037849
 2456754.37887731474     -40265.455121    -12529.193070       499.791354         0.912299        -2.935335        -0.039385        29293.676088     30335.141704       443.920684         0.001570        -0.000184        -0.037991
 2456754.37957175961     -40210.332138    -12705.192835       497.423448         0.925130        -2.931311        -0.039545        29293.770394     30335.130436       441.636960         0.001574        -0.000192        -0.038132
 2456754.38026620401     -40154.439887    -12880.949408       495.046023         0.937942        -2.927232        -0.039703        29293.864920     30335.118676       439.344785         0.001577        -0.000200        -0.038273
 2456754.38096064841     -40097.779404    -13056.459545       492.659123         0.950737        -2.923097        -0.039860        29293.959662     30335.106423       437.044203         0.001581        -0.000208        -0.038413
 2456754.38165509282     -40040.351775    -13231.719890       490.262793         0.963514        -2.918906        -0.040017        29294.054617     30335.093678       434.735255         0.001585        -0.000217        -0.038552
 2456754.38234953722     -39982.158100    -13406.727089       487.857081         0.976272        -2.914659        -0.040173        29294.149783     30335.080439       432.417988         0.001588        -0.000225        -0.038690
 2456754.38304398162     -39923.199493    -13581.477796       485.442030         0.989012        -2.910356        -0.040328        29294.245156     30335.066707       430.092445         0.001591        -0.000233        -0.038828
 2456754.38373842603     -39863.477086    -13755.968668       483.017688         1.001732        -2.905998        -0.040483        29294.340733     30335.052480       427.758671         0.001595        -0.000241        -0.038964
 2456754.38443287043     -39802.992021    -13930.196366       480.584102         1.014434        -2.901584        -0.040637        29294.436511     30335.037759       425.416710         0.001598        -0.000250        -0.039101
 2456754.38512731483     -39741.745459    -14104.157559       478.141316         1.027115        -2.897114        -0.040789        29294.532488     30335.022543       423.066607         0.001601        -0.000258        -0.039236
 2456754.38582175924     -39679.738572    -14277.848919       475.689379         1.039778        -2.892589        -0.040942        29294.628659     30335.006832       420.708408         0.001605        -0.000266        -0.039370
 2456754.38651620364     -39616.972549    -14451.267123       473.228338         1.052420        -2.888009        -0.041093        29294.725022     30334.990625       418.342156         0.001608        -0.000274        -0.039504
 2456754.38721064804     -39553.448592    -14624.408855       470.758238         1.065042        -2.883373        -0.041244        29294.821485     30334.974008       415.967898         0.001611        -0.000283        -0.039637
 2456754.38790509291     -39489.167875    -14797.270919       468.279127         1.077644        -2.878683        -0.041393        29294.918223     30334.956809       413.585677         0.001614        -0.000291        -0.039770
 2456754.38859953731     -39424.131715    -14969.849775       465.791054         1.090225        -2.873937        -0.041542        29295.015144     30334.939114       411.195541         0.001617        -0.000299        -0.039901
 2456754.38929398172     -39358.341317    -15142.142241       463.294065         1.102785        -2.869136        -0.041691        29295.112245     30334.920922       408.797536         0.001620        -0.000308        -0.040032
 2456754.38998842612     -39291.797939    -15314.145019       460.788208         1.115324        -2.864281        -0.041838        29295.209522     30334.902234       406.391707         0.001623        -0.000316        -0.040162
 2456754.39068287052     -39224.502857    -15485.854820       458.273532         1.127842        -2.859370        -0.041985        29295.306973     30334.883049       403.978100         0.001626        -0.000324        -0.040291
 2456754.39137731493     -39156.457360    -15657.268359       455.750084         1.140338        -2.854405        -0.042130        29295.404594     30334.863367       401.556761         0.001629        -0.000332        -0.040420
 2456754.39207175933     -39087.662752    -15828.382359       453.217912         1.152812        -2.849386        -0.042275        29295.502382     30334.843187       399.127736         0.001631        -0.000341        -0.040547
 2456754.39276620373     -39018.120350    -15999.193545       450.677066         1.165264        -2.844312        -0.042419        29295.600335     30334.822510       396.691072         0.001634        -0.000349        -0.040674
 2456754.39346064813     -38947.831485    -16169.698652       448.127592         1.177694        -2.839183        -0.042563        29295.698448     30334.801336       394.246815         0.001637        -0.000357        -0.040801
 2456754.39415509254     -38876.797505    -16339.894417       445.569541         1.190101        -2.834000        -0.042705        29295.796719     30334.779664       391.795012         0.001639        -0.000366        -0.040926
 2456754.39484953694     -38805.019770    -16509.777585       443.002961         1.202486        -2.828763        -0.042847        29295.895145     30334.757494       389.335711         0.001642        -0.000374        -0.041050
 2456754.39554398181     -38732.499606    -16679.345021       440.427900         1.214847        -2.823472        -0.042988        29295.993722     30334.734827       386.868956         0.001644        -0.000382        -0.041174
